session_id,src_port,dst_port,session_count,timestamp,during
00:00:00:00:00:02,20195,8080,47,29870,147
00:00:00:00:00:01,33928,80,21,29874,217
00:00:00:00:00:03,24951,8443,18,29875,142
00:00:00:00:00:01,21072,465,49,29876,63
00:00:00:00:00:01,63813,8000,50,29885,59
00:00:00:00:00:03,64430,5432,25,29887,206
00:00:00:00:00:02,55167,20,37,29887,293
00:00:00:00:00:02,38048,8000,16,29888,248
00:00:00:00:00:03,53233,8080,44,29897,209
00:00:00:00:00:01,6948,8080,39,29898,109
00:00:00:00:00:02,61797,20,34,29898,3
00:00:00:00:00:03,18840,443,50,29899,40
00:00:00:00:00:02,12591,8000,50,29899,204
00:00:00:00:00:03,40384,8000,42,29904,294
00:00:00:00:00:02,58503,443,40,29904,228
00:00:00:00:00:03,1997,8000,13,29907,300
00:00:00:00:00:01,39503,8080,18,29907,10
00:00:00:00:00:01,63617,443,50,29908,148
00:00:00:00:00:01,32825,8080,23,29909,273
00:00:00:00:00:03,11033,80,29,29911,179
00:00:00:00:00:03,4242,21,8,29911,152
00:00:00:00:00:03,25142,8080,3,29913,26
00:00:00:00:00:01,53311,3306,16,29913,171
00:00:00:00:00:03,50391,135,37,29917,250
00:00:00:00:00:01,1418,21,15,29917,244
00:00:00:00:00:02,31199,443,42,29917,276
00:00:00:00:00:01,1502,80,30,29919,137
00:00:00:00:00:02,23372,8443,20,29920,79
00:00:00:00:00:02,26497,139,21,29922,127
00:00:00:00:00:02,4630,5061,10,29923,176
00:00:00:00:00:02,45972,995,2,29923,175
00:00:00:00:00:03,39702,5432,26,29925,48
00:00:00:00:00:03,52457,3306,16,29926,21
00:00:00:00:00:02,7370,8443,18,29931,34
00:00:00:00:00:02,42535,8080,36,29932,54
00:00:00:00:00:02,32331,8080,6,29935,261
00:00:00:00:00:02,52851,465,6,29937,66
00:00:00:00:00:03,49062,80,43,29938,172
00:00:00:00:00:02,27740,8080,35,29939,260
00:00:00:00:00:01,38978,443,16,29941,80
00:00:00:00:00:03,31624,465,30,29947,176
00:00:00:00:00:03,44349,53,2,29954,279
00:00:00:00:00:03,7871,143,22,29955,160
00:00:00:00:00:01,15248,8080,7,29956,165
00:00:00:00:00:02,1884,5061,27,29958,275
00:00:00:00:00:02,63437,80,10,29959,168
00:00:00:00:00:03,46484,80,7,29967,54
00:00:00:00:00:02,62347,8080,34,29968,218
00:00:00:00:00:01,43835,22,25,29968,205
00:00:00:00:00:02,32884,5061,43,29970,146
00:00:00:00:00:02,27077,8080,49,29972,297
00:00:00:00:00:02,59928,8000,34,29972,60
00:00:00:00:00:01,10975,137,36,29972,226
00:00:00:00:00:02,63926,5432,30,29979,251
00:00:00:00:00:02,4861,8443,20,29979,73
00:00:00:00:00:01,2870,5061,2,29981,47
00:00:00:00:00:03,54656,443,20,29981,139
00:00:00:00:00:03,10707,53,46,29981,11
00:00:00:00:00:01,56185,110,9,29985,176
00:00:00:00:00:03,28351,22,3,29986,211
00:00:00:00:00:01,2355,143,20,29987,22
00:00:00:00:00:01,11552,993,27,29990,270
00:00:00:00:00:02,14818,8443,31,29995,133
00:00:00:00:00:01,64510,20,6,29996,90
00:00:00:00:00:03,65020,143,30,29997,93
00:00:00:00:00:03,63682,443,46,30008,247
00:00:00:00:00:02,29710,8080,29,30008,125
00:00:00:00:00:01,16242,8443,31,30009,252
00:00:00:00:00:02,50685,25,34,30013,167
00:00:00:00:00:01,3449,8443,44,30019,251
00:00:00:00:00:01,18382,22,19,30021,27
00:00:00:00:00:02,11546,80,37,30022,254
00:00:00:00:00:02,39355,110,43,30022,20
00:00:00:00:00:02,32862,8080,29,30024,228
00:00:00:00:00:03,9113,8080,10,30026,217
00:00:00:00:00:02,29811,5060,20,30030,175
00:00:00:00:00:03,61999,20,36,30034,269
00:00:00:00:00:03,28663,8000,48,30034,73
00:00:00:00:00:03,32729,443,18,30034,252
00:00:00:00:00:01,20815,8000,44,30035,66
00:00:00:00:00:03,48443,8443,29,30037,150
00:00:00:00:00:01,5335,80,14,30038,223
00:00:00:00:00:01,2209,138,43,30045,285
00:00:00:00:00:02,11074,8080,38,30046,57
00:00:00:00:00:03,10402,8000,45,30050,157
00:00:00:00:00:03,56427,8080,15,30055,5
00:00:00:00:00:02,29239,8000,8,30059,251
00:00:00:00:00:01,47302,8000,34,30060,121
00:00:00:00:00:01,44771,80,3,30061,297
00:00:00:00:00:03,31591,21,7,30063,187
00:00:00:00:00:01,14722,80,3,30071,111
00:00:00:00:00:03,36167,110,8,30074,7
00:00:00:00:00:03,46516,443,45,30074,103
00:00:00:00:00:01,49179,8000,6,30075,237
00:00:00:00:00:01,31511,995,46,30075,58
00:00:00:00:00:01,4274,22,2,30075,83
00:00:00:00:00:03,39815,8000,35,30076,267
00:00:00:00:00:02,28629,8443,12,30081,238
00:00:00:00:00:01,11660,80,20,30085,88
00:00:00:00:00:03,26246,20,41,30085,107
00:00:00:00:00:01,65490,443,33,30089,178
00:00:00:00:00:02,51741,5061,26,30094,165
00:00:00:00:00:03,30237,5061,40,30095,71
00:00:00:00:00:02,42453,22,42,30096,49
00:00:00:00:00:02,45891,443,42,30097,189
00:00:00:00:00:01,33308,8000,24,30103,104
00:00:00:00:00:02,3865,143,45,30104,228
00:00:00:00:00:03,49171,995,46,30106,23
00:00:00:00:00:03,42199,8443,45,30109,176
00:00:00:00:00:02,23798,465,48,30111,115
00:00:00:00:00:03,25896,137,44,30112,227
00:00:00:00:00:03,23693,443,35,30112,15
00:00:00:00:00:01,19264,80,3,30114,161
00:00:00:00:00:01,52655,8443,14,30115,193
00:00:00:00:00:02,10811,8080,48,30116,201
00:00:00:00:00:02,16509,137,28,30116,285
00:00:00:00:00:03,44175,8080,12,30119,229
00:00:00:00:00:02,5775,53,50,30126,201
00:00:00:00:00:01,40214,443,4,30130,174
00:00:00:00:00:03,13615,8443,50,30133,206
00:00:00:00:00:03,23995,53,6,30134,252
00:00:00:00:00:03,53390,443,6,30136,140
00:00:00:00:00:02,1043,25,35,30136,286
00:00:00:00:00:01,50424,3306,22,30137,37
00:00:00:00:00:03,19054,465,14,30145,226
00:00:00:00:00:01,22100,995,31,30149,107
00:00:00:00:00:02,14074,8000,12,30150,127
00:00:00:00:00:03,63685,8000,8,30150,180
00:00:00:00:00:03,24784,8000,17,30152,23
00:00:00:00:00:01,42246,53,3,30152,281
00:00:00:00:00:02,22900,443,42,30154,174
00:00:00:00:00:01,6142,587,13,30158,59
00:00:00:00:00:01,42211,8000,1,30159,165
00:00:00:00:00:01,13760,8443,40,30159,139
00:00:00:00:00:02,30214,22,29,30164,54
00:00:00:00:00:01,26005,993,32,30167,73
00:00:00:00:00:01,55424,8080,4,30167,98
00:00:00:00:00:03,17461,8000,37,30171,239
00:00:00:00:00:03,33780,139,40,30172,191
00:00:00:00:00:03,33528,3306,4,30173,197
00:00:00:00:00:01,41118,110,46,30174,246
00:00:00:00:00:01,61102,443,33,30174,225
00:00:00:00:00:03,45123,143,37,30177,133
00:00:00:00:00:02,24237,5060,28,30181,276
00:00:00:00:00:02,24611,80,8,30181,112
00:00:00:00:00:01,34181,995,47,30184,141
00:00:00:00:00:03,27514,443,8,30185,228
00:00:00:00:00:02,24814,8080,8,30188,184
00:00:00:00:00:01,63274,8080,31,30189,56
00:00:00:00:00:01,31794,110,19,30189,35
00:00:00:00:00:01,63160,20,31,30193,280
00:00:00:00:00:02,23954,8080,40,30197,131
00:00:00:00:00:03,52120,80,47,30198,243
00:00:00:00:00:01,20468,443,25,30199,196
00:00:00:00:00:01,34689,995,15,30199,100
00:00:00:00:00:01,11518,8000,1,30199,46
00:00:00:00:00:02,56471,8080,40,30201,142
00:00:00:00:00:03,52834,8000,30,30204,252
00:00:00:00:00:01,14586,135,39,30208,94
00:00:00:00:00:01,37141,139,21,30215,149
00:00:00:00:00:01,45396,8080,5,30218,48
00:00:00:00:00:03,35073,8000,8,30218,211
00:00:00:00:00:01,34063,80,10,30219,118
00:00:00:00:00:03,10457,80,5,30221,56
00:00:00:00:00:02,63321,443,35,30227,211
00:00:00:00:00:02,9410,143,24,30232,36
00:00:00:00:00:03,6708,8443,44,30235,102
00:00:00:00:00:01,18928,8443,45,30237,300
00:00:00:00:00:02,43928,8443,35,30239,214
00:00:00:00:00:02,3997,8000,38,30240,159
00:00:00:00:00:01,25134,143,1,30240,196
00:00:00:00:00:03,56317,8443,26,30241,158
00:00:00:00:00:03,7702,3306,16,30244,4
00:00:00:00:00:01,53335,5432,49,30250,256
00:00:00:00:00:03,53857,465,48,30250,144
00:00:00:00:00:01,13805,8080,50,30252,54
00:00:00:00:00:01,48212,443,48,30253,17
00:00:00:00:00:03,43932,110,35,30253,252
00:00:00:00:00:03,21341,8080,1,30255,200
00:00:00:00:00:03,45231,5061,6,30258,28
00:00:00:00:00:02,64325,80,22,30260,13
00:00:00:00:00:03,54057,80,3,30260,177
00:00:00:00:00:02,16975,110,8,30262,262
00:00:00:00:00:03,19739,3306,2,30264,169
00:00:00:00:00:03,5746,8000,28,30268,192
00:00:00:00:00:01,41171,80,30,30268,185
00:00:00:00:00:01,7677,8080,32,30269,31
00:00:00:00:00:03,19528,8080,44,30270,285
00:00:00:00:00:01,1077,587,14,30270,58
00:00:00:00:00:01,9303,22,7,30272,159
00:00:00:00:00:03,26753,53,45,30277,54
00:00:00:00:00:02,33544,8080,40,30278,151
00:00:00:00:00:02,4165,110,12,30279,38
00:00:00:00:00:03,61420,443,35,30279,3
00:00:00:00:00:03,19353,443,26,30283,162
00:00:00:00:00:03,5370,8080,21,30291,167
00:00:00:00:00:03,61603,22,27,30291,251
00:00:00:00:00:03,43478,3306,21,30293,168
00:00:00:00:00:02,30741,8080,49,30293,116
00:00:00:00:00:01,41692,8443,26,30294,156
00:00:00:00:00:01,5625,110,1,30299,252
00:00:00:00:00:01,41175,110,21,30300,287
00:00:00:00:00:01,55470,587,18,30301,279
00:00:00:00:00:01,64543,995,24,30301,84
00:00:00:00:00:03,39862,443,34,30304,170
00:00:00:00:00:01,8569,8080,44,30304,249
00:00:00:00:00:02,48725,8000,39,30310,170
00:00:00:00:00:03,18533,993,16,30312,115
00:00:00:00:00:02,57225,8443,32,30314,43
00:00:00:00:00:01,16176,8080,5,30317,96
00:00:00:00:00:02,9065,5061,27,30317,262
00:00:00:00:00:03,44165,443,38,30320,132
00:00:00:00:00:02,62165,8000,11,30321,192
00:00:00:00:00:03,45703,22,19,30322,187
00:00:00:00:00:03,57545,8443,17,30326,87
00:00:00:00:00:03,18169,8080,43,30326,280
00:00:00:00:00:03,41723,22,6,30326,260
00:00:00:00:00:01,3750,25,4,30329,247
00:00:00:00:00:03,19509,8000,8,30333,105
00:00:00:00:00:01,7158,8443,23,30333,29
00:00:00:00:00:02,37744,8080,50,30334,230
00:00:00:00:00:02,65347,80,7,30335,112
00:00:00:00:00:01,29789,139,40,30335,220
00:00:00:00:00:03,5601,443,43,30344,105
00:00:00:00:00:02,54243,443,49,30346,224
00:00:00:00:00:03,32874,443,48,30346,274
00:00:00:00:00:03,28322,21,44,30348,295
00:00:00:00:00:03,4785,5061,3,30359,236
00:00:00:00:00:01,48269,25,26,30361,189
00:00:00:00:00:01,26912,8000,26,30362,184
00:00:00:00:00:01,48102,135,40,30364,113
00:00:00:00:00:02,24774,5432,32,30364,194
00:00:00:00:00:02,22922,22,2,30365,154
00:00:00:00:00:02,17961,138,4,30366,66
00:00:00:00:00:03,55314,8000,25,30367,125
00:00:00:00:00:02,58082,8443,46,30371,228
00:00:00:00:00:03,45725,993,21,30373,11
00:00:00:00:00:03,5688,443,30,30376,44
00:00:00:00:00:02,29054,8000,2,30379,186
00:00:00:00:00:01,54962,5061,48,30384,88
00:00:00:00:00:01,26555,8443,49,30385,274
00:00:00:00:00:02,62316,22,29,30390,3
00:00:00:00:00:02,53637,443,40,30390,139
00:00:00:00:00:02,61823,53,31,30396,89
00:00:00:00:00:02,59428,8443,17,30397,157
00:00:00:00:00:03,49696,995,10,30398,269
00:00:00:00:00:02,61678,80,6,30400,96
00:00:00:00:00:01,4276,22,21,30400,92
00:00:00:00:00:02,3318,8443,7,30401,103
00:00:00:00:00:01,18551,53,30,30401,119
00:00:00:00:00:03,10174,8443,18,30402,288
00:00:00:00:00:01,61315,8443,30,30404,102
00:00:00:00:00:02,13250,110,41,30405,203
00:00:00:00:00:02,26166,993,50,30405,221
00:00:00:00:00:03,22672,5060,21,30407,262
00:00:00:00:00:01,26111,8080,24,30408,149
00:00:00:00:00:02,64869,8000,9,30408,169
00:00:00:00:00:02,50903,53,29,30408,110
00:00:00:00:00:01,3584,443,36,30410,255
00:00:00:00:00:01,60074,587,37,30411,92
00:00:00:00:00:01,27235,8000,39,30414,45
00:00:00:00:00:03,32850,80,1,30418,186
00:00:00:00:00:03,29143,8080,19,30418,231
00:00:00:00:00:01,41858,25,47,30420,289
00:00:00:00:00:03,13141,465,9,30421,44
00:00:00:00:00:03,29418,21,20,30422,172
00:00:00:00:00:02,57900,587,38,30425,127
00:00:00:00:00:03,21762,22,38,30425,78
00:00:00:00:00:02,22619,8000,44,30425,239
00:00:00:00:00:02,26844,8443,4,30428,280
00:00:00:00:00:03,28619,5432,16,30428,286
00:00:00:00:00:01,16876,5061,2,30429,215
00:00:00:00:00:02,46398,8080,21,30430,90
00:00:00:00:00:02,53886,8443,17,30432,235
00:00:00:00:00:01,45859,80,50,30433,256
00:00:00:00:00:02,44530,443,13,30438,157
00:00:00:00:00:03,15106,5060,49,30439,21
00:00:00:00:00:03,50146,443,16,30440,85
00:00:00:00:00:03,17422,993,12,30440,147
00:00:00:00:00:03,9685,21,44,30444,33
00:00:00:00:00:02,58282,22,37,30451,107
00:00:00:00:00:01,18406,80,38,30453,110
00:00:00:00:00:03,48921,80,24,30456,64
00:00:00:00:00:01,61967,8080,14,30459,240
00:00:00:00:00:03,54942,5061,5,30462,135
00:00:00:00:00:02,16013,8443,16,30464,196
00:00:00:00:00:02,50605,443,3,30467,79
00:00:00:00:00:01,36170,5061,28,30470,79
00:00:00:00:00:01,4151,8080,49,30477,136
00:00:00:00:00:03,17287,53,10,30478,256
00:00:00:00:00:01,3085,8080,30,30478,77
00:00:00:00:00:02,32486,22,10,30480,284
00:00:00:00:00:01,47143,53,40,30481,283
00:00:00:00:00:03,17385,8443,18,30482,104
00:00:00:00:00:02,26251,5060,8,30486,103
00:00:00:00:00:02,56979,443,45,30487,163
00:00:00:00:00:01,28552,110,23,30488,54
00:00:00:00:00:02,16456,8000,12,30489,247
00:00:00:00:00:01,35401,5432,13,30491,290
00:00:00:00:00:02,63773,587,45,30493,117
00:00:00:00:00:02,59265,8000,18,30495,45
00:00:00:00:00:03,29053,8080,3,30496,252
00:00:00:00:00:01,5024,8443,17,30498,196
00:00:00:00:00:03,37943,8080,45,30500,178
00:00:00:00:00:03,19560,110,21,30502,176
00:00:00:00:00:02,49284,20,7,30503,217
00:00:00:00:00:02,31036,8443,14,30507,165
00:00:00:00:00:02,50487,5432,30,30508,244
00:00:00:00:00:02,56543,5061,4,30511,226
00:00:00:00:00:03,21036,5432,14,30513,73
00:00:00:00:00:02,37250,443,25,30514,37
00:00:00:00:00:03,64081,8000,3,30515,143
00:00:00:00:00:03,65138,5061,25,30519,253
00:00:00:00:00:02,2131,25,40,30519,93
00:00:00:00:00:03,19262,5061,47,30523,136
00:00:00:00:00:03,40312,21,16,30526,49
00:00:00:00:00:02,42438,8000,46,30527,43
00:00:00:00:00:03,4907,137,37,30537,179
00:00:00:00:00:02,23850,8000,18,30537,59
00:00:00:00:00:01,45710,8000,33,30537,223
00:00:00:00:00:01,14547,5061,19,30539,104
00:00:00:00:00:03,55279,993,18,30539,139
00:00:00:00:00:01,59363,465,32,30539,274
00:00:00:00:00:03,41602,5060,2,30540,201
00:00:00:00:00:03,13106,8080,34,30541,249
00:00:00:00:00:02,7599,8080,24,30541,255
00:00:00:00:00:01,40844,5061,50,30541,43
00:00:00:00:00:02,27831,8080,7,30544,277
00:00:00:00:00:03,29009,443,9,30545,253
00:00:00:00:00:02,58388,80,15,30545,235
00:00:00:00:00:01,35043,8000,4,30547,223
00:00:00:00:00:02,50437,8000,32,30551,265
00:00:00:00:00:01,63459,8080,32,30552,142
00:00:00:00:00:02,16858,8080,49,30553,245
00:00:00:00:00:01,57074,53,23,30553,176
00:00:00:00:00:03,14936,443,29,30555,130
00:00:00:00:00:02,4777,80,44,30559,216
00:00:00:00:00:02,29796,8000,25,30565,127
00:00:00:00:00:03,60378,3306,38,30566,36
00:00:00:00:00:03,24565,21,7,30568,297
00:00:00:00:00:02,21579,135,21,30570,264
00:00:00:00:00:03,12996,443,47,30572,95
00:00:00:00:00:03,25980,3306,35,30572,159
00:00:00:00:00:01,42931,8000,24,30572,240
00:00:00:00:00:01,29735,8443,23,30572,54
00:00:00:00:00:02,32892,80,6,30574,252
00:00:00:00:00:01,7442,8443,44,30577,50
00:00:00:00:00:01,33822,993,46,30577,62
00:00:00:00:00:01,63397,443,33,30578,159
00:00:00:00:00:03,9969,465,39,30579,130
00:00:00:00:00:03,35808,3306,49,30579,10
00:00:00:00:00:01,14842,53,4,30587,139
00:00:00:00:00:03,22106,21,7,30589,35
00:00:00:00:00:01,25006,995,38,30589,107
00:00:00:00:00:02,59691,8443,20,30594,271
00:00:00:00:00:01,44756,8443,31,30595,6
00:00:00:00:00:01,29914,8443,48,30595,125
00:00:00:00:00:03,34594,20,31,30596,35
00:00:00:00:00:02,33364,53,26,30596,132
00:00:00:00:00:01,12040,5060,2,30597,84
00:00:00:00:00:03,39508,53,20,30599,6
00:00:00:00:00:01,42148,5432,7,30601,5
00:00:00:00:00:03,59308,8000,25,30602,41
00:00:00:00:00:02,58414,443,42,30605,14
00:00:00:00:00:02,43387,53,43,30608,226
00:00:00:00:00:03,20897,53,27,30616,281
00:00:00:00:00:03,54681,53,2,30618,295
00:00:00:00:00:01,45671,5061,42,30619,65
00:00:00:00:00:02,12345,8080,36,30621,126
00:00:00:00:00:01,40796,8000,23,30621,69
00:00:00:00:00:01,31392,443,12,30624,270
00:00:00:00:00:01,31505,995,38,30626,1
00:00:00:00:00:03,29097,443,49,30627,190
00:00:00:00:00:02,8061,20,47,30627,170
00:00:00:00:00:01,50084,443,26,30627,246
00:00:00:00:00:01,5021,80,25,30633,175
00:00:00:00:00:01,9335,3306,10,30633,79
00:00:00:00:00:03,31597,443,27,30633,24
00:00:00:00:00:01,14286,5432,39,30633,263
00:00:00:00:00:02,55885,465,36,30634,174
00:00:00:00:00:02,10035,443,42,30634,224
00:00:00:00:00:01,56649,143,10,30637,130
00:00:00:00:00:02,45540,8000,27,30639,96
00:00:00:00:00:03,58648,5432,34,30643,194
00:00:00:00:00:02,59137,8443,46,30643,170
00:00:00:00:00:02,36819,80,41,30644,237
00:00:00:00:00:01,19578,53,41,30645,52
00:00:00:00:00:01,11666,110,15,30645,10
00:00:00:00:00:02,37233,445,32,30647,5
00:00:00:00:00:03,60017,443,34,30647,55
00:00:00:00:00:03,7158,993,10,30648,194
00:00:00:00:00:01,32744,5060,8,30649,278
00:00:00:00:00:01,37426,8000,29,30650,71
00:00:00:00:00:02,61006,22,2,30653,90
00:00:00:00:00:01,5070,8443,17,30657,13
00:00:00:00:00:02,19779,80,25,30659,13
00:00:00:00:00:03,59766,8443,12,30662,164
00:00:00:00:00:03,13856,25,18,30663,87
00:00:00:00:00:01,1165,8080,5,30667,146
00:00:00:00:00:02,56370,80,15,30668,207
00:00:00:00:00:03,18797,8443,29,30668,68
00:00:00:00:00:03,44941,135,3,30669,16
00:00:00:00:00:01,2275,443,7,30669,287
00:00:00:00:00:02,57215,22,5,30669,123
00:00:00:00:00:03,20217,5432,33,30672,255
00:00:00:00:00:02,50534,5432,6,30673,200
00:00:00:00:00:02,46605,53,15,30674,159
00:00:00:00:00:02,5047,8080,28,30676,126
00:00:00:00:00:03,33119,53,6,30676,80
00:00:00:00:00:01,11910,22,40,30677,117
00:00:00:00:00:02,57612,5060,23,30678,220
00:00:00:00:00:03,4627,8000,13,30679,58
00:00:00:00:00:01,26279,8443,49,30682,252
00:00:00:00:00:02,47240,5060,50,30682,25
00:00:00:00:00:02,42897,22,45,30683,274
00:00:00:00:00:02,53279,8443,6,30684,92
00:00:00:00:00:01,36304,8443,30,30688,253
00:00:00:00:00:03,54916,3306,38,30692,29
00:00:00:00:00:03,19507,21,44,30699,277
00:00:00:00:00:02,47884,443,9,30703,43
00:00:00:00:00:03,34212,53,12,30704,221
00:00:00:00:00:03,58405,443,42,30704,221
00:00:00:00:00:03,23149,8443,4,30705,276
00:00:00:00:00:02,6124,20,10,30706,20
00:00:00:00:00:03,39649,80,5,30706,63
00:00:00:00:00:03,44267,993,49,30707,26
00:00:00:00:00:03,54783,53,5,30709,195
00:00:00:00:00:03,22537,80,12,30710,84
00:00:00:00:00:01,20526,465,40,30713,124
00:00:00:00:00:03,24012,138,16,30713,83
00:00:00:00:00:02,63822,20,4,30714,295
00:00:00:00:00:01,36433,80,1,30714,43
00:00:00:00:00:03,62159,993,48,30716,215
00:00:00:00:00:03,10425,5432,32,30717,183
00:00:00:00:00:01,41549,80,7,30718,162
00:00:00:00:00:01,29353,5060,32,30718,65
00:00:00:00:00:03,57019,8080,3,30719,66
00:00:00:00:00:01,19652,8000,23,30720,204
00:00:00:00:00:03,36886,993,22,30720,228
00:00:00:00:00:02,22177,587,31,30725,135
00:00:00:00:00:03,64501,139,3,30725,209
00:00:00:00:00:02,32969,8443,33,30725,216
00:00:00:00:00:02,3764,80,44,30727,106
00:00:00:00:00:02,5873,8443,47,30727,242
00:00:00:00:00:03,59682,53,3,30727,185
00:00:00:00:00:02,41502,5060,41,30729,184
00:00:00:00:00:01,32744,143,44,30731,102
00:00:00:00:00:03,15008,80,22,30732,36
00:00:00:00:00:02,45714,143,36,30734,141
00:00:00:00:00:03,13192,80,23,30736,286
00:00:00:00:00:03,54099,465,48,30738,146
00:00:00:00:00:03,54559,5432,43,30742,67
00:00:00:00:00:01,27594,53,37,30743,158
00:00:00:00:00:01,36078,993,4,30744,115
00:00:00:00:00:01,62898,8443,42,30749,256
00:00:00:00:00:01,39298,995,22,30752,234
00:00:00:00:00:02,26058,143,45,30753,140
00:00:00:00:00:01,42973,5060,39,30755,73
00:00:00:00:00:03,58017,8000,49,30756,50
00:00:00:00:00:01,54648,80,27,30756,256
00:00:00:00:00:03,17944,8443,47,30758,250
00:00:00:00:00:03,10414,80,42,30758,200
00:00:00:00:00:03,42726,139,15,30760,146
00:00:00:00:00:03,30100,8080,18,30763,232
00:00:00:00:00:01,13510,8443,42,30764,54
00:00:00:00:00:01,2766,8443,46,30764,221
00:00:00:00:00:01,22477,8443,25,30766,12
00:00:00:00:00:02,33317,20,40,30769,110
00:00:00:00:00:01,63002,80,10,30770,127
00:00:00:00:00:03,3233,8000,30,30771,125
00:00:00:00:00:01,57998,22,4,30771,62
00:00:00:00:00:03,42265,465,44,30772,166
00:00:00:00:00:01,38739,3306,23,30772,104
00:00:00:00:00:01,30750,3306,5,30773,163
00:00:00:00:00:03,57896,8080,26,30776,35
00:00:00:00:00:01,30863,993,49,30777,92
00:00:00:00:00:01,20259,995,17,30778,37
00:00:00:00:00:03,13142,8080,14,30780,165
00:00:00:00:00:02,43410,995,44,30781,186
00:00:00:00:00:02,16816,8080,32,30789,162
00:00:00:00:00:02,37900,143,37,30790,80
00:00:00:00:00:01,19156,22,39,30791,14
00:00:00:00:00:01,57624,993,22,30794,136
00:00:00:00:00:03,43967,443,39,30799,216
00:00:00:00:00:02,38406,8000,36,30800,275
00:00:00:00:00:03,51137,110,29,30800,17
00:00:00:00:00:02,25025,3306,30,30801,297
00:00:00:00:00:02,3228,443,26,30804,82
00:00:00:00:00:03,46644,8443,1,30807,22
00:00:00:00:00:02,5209,80,23,30809,9
00:00:00:00:00:01,62962,8080,9,30810,70
00:00:00:00:00:03,35605,22,9,30810,187
00:00:00:00:00:01,54550,587,44,30810,191
00:00:00:00:00:02,18054,443,33,30814,72
00:00:00:00:00:01,27183,8080,14,30815,105
00:00:00:00:00:02,59088,8000,20,30818,111
00:00:00:00:00:01,35866,3306,44,30820,300
00:00:00:00:00:01,60142,80,17,30823,101
00:00:00:00:00:01,9486,443,13,30826,192
00:00:00:00:00:02,28289,8443,27,30826,32
00:00:00:00:00:01,1983,465,37,30828,128
00:00:00:00:00:03,35349,53,35,30829,107
00:00:00:00:00:01,44595,8443,15,30831,170
00:00:00:00:00:03,25721,20,1,30833,10
00:00:00:00:00:03,31510,22,23,30833,20
00:00:00:00:00:02,18245,143,43,30834,207
00:00:00:00:00:01,53668,138,8,30835,298
00:00:00:00:00:03,18965,21,38,30840,257
00:00:00:00:00:02,36542,8443,45,30841,193
00:00:00:00:00:02,42177,8000,31,30845,77
00:00:00:00:00:03,34244,22,16,30847,236
00:00:00:00:00:03,48153,443,31,30849,182
00:00:00:00:00:03,65137,25,3,30849,66
